log_id,timestamp,user,source_ip,event_type,status,bytes_transferred,label
LOG101070,2026-01-25 02:37:31,user_35,10.0.1.2,LOGIN,FAILED,1316,1
LOG101071,2026-01-25 07:36:02,user_9,10.0.1.26,LOGOUT,SUCCESS,1580,0
LOG101072,2026-01-25 08:26:06,user_6,10.0.1.27,LOGOUT,SUCCESS,1123,0
LOG101073,2026-01-25 08:39:11,user_36,10.0.1.29,CONFIG_CHANGE,SUCCESS,2928,0
LOG101074,2026-01-25 08:53:12,user_19,10.0.1.11,LOGOUT,SUCCESS,2139,0
LOG101075,2026-01-25 09:33:08,user_22,10.0.1.22,DB_QUERY,SUCCESS,2786,0
LOG101076,2026-01-25 10:29:29,user_12,10.0.1.22,FILE_ACCESS,SUCCESS,1450,0
LOG101077,2026-01-25 10:40:22,user_7,10.0.1.6,FILE_WRITE,SUCCESS,2270,0
LOG101078,2026-01-25 10:46:45,user_8,10.0.1.7,LOGIN,SUCCESS,1829,0
LOG101079,2026-01-25 11:08:06,user_8,10.0.1.23,CONFIG_CHANGE,SUCCESS,1122,0
LOG101080,2026-01-25 11:19:20,user_32,10.0.1.15,LOGIN,FAILED,1391,0
LOG101081,2026-01-25 11:22:01,user_22,10.0.1.20,PRIVILEGE_CHANGE,SUCCESS,1309,0
LOG101082,2026-01-25 12:11:06,user_39,10.0.1.27,FILE_ACCESS,FAILED,1487,0
LOG101083,2026-01-25 12:13:24,user_30,10.0.1.13,PRIVILEGE_CHANGE,FAILED,1914,0
LOG101084,2026-01-25 12:14:51,user_27,10.0.1.29,CONFIG_CHANGE,SUCCESS,1931,0
LOG101085,2026-01-25 12:39:13,user_35,10.0.1.14,FILE_WRITE,SUCCESS,345,0
LOG101086,2026-01-25 12:45:17,user_37,10.0.1.21,FILE_WRITE,SUCCESS,1967,0
LOG101087,2026-01-25 12:58:17,user_28,10.0.1.4,DB_QUERY,SUCCESS,723,0
LOG101088,2026-01-25 13:04:33,user_22,10.0.1.9,LOGIN,SUCCESS,2445,0
LOG101089,2026-01-25 13:23:25,user_25,10.0.1.9,FILE_WRITE,FAILED,3313,0
LOG101090,2026-01-25 13:31:20,user_39,10.0.1.7,DB_QUERY,SUCCESS,764,0
LOG101091,2026-01-25 13:38:23,user_21,10.0.1.3,API_CALL,FAILED,2750,0
LOG101092,2026-01-25 14:06:49,user_26,10.0.1.17,API_CALL,SUCCESS,1876,0
LOG101093,2026-01-25 14:18:00,user_5,10.0.1.5,API_CALL,SUCCESS,4153,0
LOG101094,2026-01-25 14:26:10,user_5,10.0.1.22,FILE_WRITE,SUCCESS,2395,0
LOG101095,2026-01-25 15:05:57,svc_monitor,10.0.1.5,LOGOUT,SUCCESS,2522,0
LOG101096,2026-01-25 15:13:40,user_36,10.0.1.12,FILE_ACCESS,FAILED,2595,0
LOG101097,2026-01-25 15:21:59,user_10,10.0.1.20,API_CALL,SUCCESS,2202,0
LOG101098,2026-01-25 15:41:27,user_16,10.0.1.8,API_CALL,SUCCESS,780,0
LOG101099,2026-01-25 15:57:22,user_20,10.0.1.3,FILE_WRITE,FAILED,2303,0
LOG101100,2026-01-25 16:28:16,user_26,10.0.1.4,CONFIG_CHANGE,SUCCESS,2902,0
LOG101101,2026-01-25 16:41:50,user_11,10.0.1.17,CONFIG_CHANGE,SUCCESS,3244,0
LOG101102,2026-01-25 16:42:11,user_36,10.0.1.27,PRIVILEGE_CHANGE,FAILED,1250,0
LOG101103,2026-01-25 18:59:29,svc_deploy,10.0.1.26,PRIVILEGE_CHANGE,FAILED,2059,0
LOG101104,2026-01-25 20:30:52,user_32,10.0.1.19,FILE_WRITE,SUCCESS,2093,0
LOG101105,2026-01-25 22:16:25,user_21,10.0.1.12,LOGOUT,SUCCESS,1827,0
LOG101106,2026-01-26 02:15:28,user_23,203.0.113.7,API_CALL,SUCCESS,2364,1
LOG101107,2026-01-26 05:35:13,user_31,10.0.1.27,DB_QUERY,SUCCESS,1164,0
LOG101108,2026-01-26 06:21:12,user_9,10.0.1.26,PRIVILEGE_CHANGE,SUCCESS,2928,0
LOG101109,2026-01-26 06:48:55,user_17,10.0.1.9,LOGOUT,SUCCESS,1978,0
LOG101110,2026-01-26 07:03:24,user_13,10.0.1.27,FILE_ACCESS,SUCCESS,550,0
LOG101111,2026-01-26 07:08:11,user_26,10.0.1.2,DB_QUERY,SUCCESS,3354,0
LOG101112,2026-01-26 07:35:14,svc_monitor,10.0.1.23,API_CALL,SUCCESS,2136,0
LOG101113,2026-01-26 08:05:02,user_35,10.0.1.13,API_CALL,SUCCESS,2281,0
LOG101114,2026-01-26 08:18:02,user_24,10.0.1.24,LOGOUT,SUCCESS,2683,0
LOG101115,2026-01-26 08:25:47,user_40,10.0.1.7,CONFIG_CHANGE,SUCCESS,3429,0
LOG101116,2026-01-26 08:57:41,user_2,10.0.1.10,DB_QUERY,SUCCESS,3090,0
LOG101117,2026-01-26 09:01:48,user_6,10.0.1.24,API_CALL,SUCCESS,1865,0
LOG101118,2026-01-26 09:10:43,user_28,10.0.1.16,PRIVILEGE_CHANGE,SUCCESS,2027,0
LOG101119,2026-01-26 09:25:22,user_18,10.0.1.28,LOGIN,SUCCESS,3215,0
LOG101120,2026-01-26 09:27:07,user_1,10.0.1.14,API_CALL,FAILED,3147,0
LOG101121,2026-01-26 09:50:40,user_7,10.0.1.5,PRIVILEGE_CHANGE,SUCCESS,3025,0
LOG101122,2026-01-26 10:00:11,user_24,10.0.1.13,LOGIN,SUCCESS,2765,0
LOG101123,2026-01-26 10:55:58,user_28,10.0.1.9,LOGOUT,SUCCESS,1650,0
LOG101124,2026-01-26 10:58:44,svc_monitor,10.0.1.11,LOGOUT,SUCCESS,2097,0
LOG101125,2026-01-26 11:37:21,user_18,10.0.1.17,API_CALL,FAILED,2179,0
LOG101126,2026-01-26 12:05:42,user_29,10.0.1.3,LOGOUT,SUCCESS,1830,0
LOG101127,2026-01-26 12:31:05,user_36,10.0.1.10,LOGIN,SUCCESS,2312,0
LOG101128,2026-01-26 12:40:21,user_34,10.0.1.22,LOGOUT,SUCCESS,1585,0
LOG101129,2026-01-26 12:53:25,user_33,10.0.1.28,FILE_WRITE,FAILED,2486,0
LOG101130,2026-01-26 13:02:46,user_24,10.0.1.25,CONFIG_CHANGE,FAILED,2567,0
LOG101131,2026-01-26 13:26:15,user_26,10.0.1.29,CONFIG_CHANGE,SUCCESS,3031,0
LOG101132,2026-01-26 13:54:04,user_32,10.0.1.20,FILE_ACCESS,SUCCESS,2020,0
LOG101133,2026-01-26 13:55:04,user_4,10.0.1.19,DB_QUERY,SUCCESS,2604,0
LOG101134,2026-01-26 14:06:45,user_31,10.0.1.10,CONFIG_CHANGE,FAILED,2769,0
LOG101135,2026-01-26 14:07:28,user_23,10.0.1.21,DB_QUERY,SUCCESS,1903,0
LOG101136,2026-01-26 14:21:44,user_13,10.0.1.5,DB_QUERY,SUCCESS,2099,0
LOG101137,2026-01-26 14:23:51,user_39,10.0.1.15,PRIVILEGE_CHANGE,SUCCESS,3167,0
LOG101138,2026-01-26 14:36:48,user_28,10.0.1.23,DB_QUERY,SUCCESS,3092,0
LOG101139,2026-01-26 15:08:14,user_3,10.0.1.7,LOGIN,SUCCESS,2546,0
LOG101140,2026-01-26 15:40:28,user_3,10.0.1.13,PRIVILEGE_CHANGE,SUCCESS,799,0
LOG101141,2026-01-26 15:41:49,user_39,10.0.1.14,FILE_WRITE,SUCCESS,2766,0
LOG101142,2026-01-26 15:52:20,user_26,10.0.1.7,FILE_WRITE,SUCCESS,1716,0
LOG101143,2026-01-26 16:07:06,user_40,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,1183,0
LOG101144,2026-01-26 16:09:20,user_36,10.0.1.10,DB_QUERY,SUCCESS,1957,0
LOG101145,2026-01-26 16:47:43,user_23,10.0.1.20,LOGOUT,FAILED,2084,0
LOG101146,2026-01-26 16:51:21,user_21,10.0.1.22,LOGIN,SUCCESS,2232,0
LOG101147,2026-01-26 17:16:30,user_37,10.0.1.14,LOGIN,SUCCESS,2001,0
LOG101148,2026-01-26 17:51:28,user_20,10.0.1.18,LOGOUT,SUCCESS,1526,0
LOG101149,2026-01-26 17:56:28,user_14,10.0.1.4,CONFIG_CHANGE,SUCCESS,1433,0
LOG101150,2026-01-26 17:56:48,user_8,10.0.1.28,DB_QUERY,SUCCESS,2088,0
LOG101151,2026-01-26 18:14:32,user_35,10.0.1.23,FILE_WRITE,SUCCESS,3104,0
LOG101152,2026-01-26 19:16:40,user_36,10.0.1.19,API_CALL,SUCCESS,1612,0
LOG101153,2026-01-26 23:05:43,user_25,203.0.113.2,API_CALL,SUCCESS,1773,1
LOG101154,2026-01-26 23:14:45,user_1,203.0.113.3,API_CALL,SUCCESS,1705,1
LOG101155,2026-01-27 01:36:31,user_26,10.0.1.3,PRIVILEGE_CHANGE,SUCCESS,609,1
LOG101156,2026-01-27 02:15:56,user_38,10.0.1.24,LOGIN,FAILED,2527,1
LOG101157,2026-01-27 03:00:56,user_16,10.0.1.12,PRIVILEGE_CHANGE,SUCCESS,2505,1
LOG101158,2026-01-27 04:39:18,user_37,10.0.1.3,LOGIN,FAILED,2405,1
LOG101159,2026-01-27 07:38:52,user_15,10.0.1.25,DB_QUERY,SUCCESS,2494,0
LOG101160,2026-01-27 09:12:26,user_14,10.0.1.10,CONFIG_CHANGE,SUCCESS,2805,0
LOG101161,2026-01-27 09:27:18,user_23,10.0.1.22,PRIVILEGE_CHANGE,SUCCESS,1689,0
LOG101162,2026-01-27 09:30:27,user_39,10.0.1.23,FILE_ACCESS,SUCCESS,2278,0
LOG101163,2026-01-27 09:40:41,user_13,10.0.1.21,CONFIG_CHANGE,FAILED,587,0
LOG101164,2026-01-27 09:48:34,user_17,10.0.1.21,LOGIN,FAILED,2398,0
LOG101165,2026-01-27 09:52:07,user_40,10.0.1.27,CONFIG_CHANGE,SUCCESS,2197,0
LOG101166,2026-01-27 09:56:31,user_12,10.0.1.20,FILE_WRITE,SUCCESS,1877,0
LOG101167,2026-01-27 10:30:02,user_2,10.0.1.12,LOGIN,SUCCESS,2580,0
LOG101168,2026-01-27 10:35:49,svc_monitor,10.0.1.28,FILE_WRITE,SUCCESS,3375,0
LOG101169,2026-01-27 10:55:34,user_6,10.0.1.21,LOGOUT,SUCCESS,2717,0
LOG101170,2026-01-27 11:02:53,user_14,10.0.1.20,CONFIG_CHANGE,SUCCESS,331,0
LOG101171,2026-01-27 11:03:29,user_33,10.0.1.14,LOGOUT,FAILED,2460,0
LOG101172,2026-01-27 11:30:42,user_32,10.0.1.2,FILE_ACCESS,SUCCESS,1896,0
LOG101173,2026-01-27 11:36:46,user_31,10.0.1.2,DB_QUERY,SUCCESS,3446,0
LOG101174,2026-01-27 11:44:54,user_27,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,1901,0
LOG101175,2026-01-27 11:46:01,user_36,10.0.1.22,PRIVILEGE_CHANGE,SUCCESS,2019,0
LOG101176,2026-01-27 11:48:00,user_9,10.0.1.9,FILE_ACCESS,SUCCESS,505,0
LOG101177,2026-01-27 11:51:14,user_24,10.0.1.14,LOGIN,FAILED,3196,0
LOG101178,2026-01-27 11:52:43,user_16,10.0.1.26,CONFIG_CHANGE,SUCCESS,3127,0
LOG101179,2026-01-27 12:12:44,user_10,10.0.1.27,API_CALL,SUCCESS,1610,0
LOG101180,2026-01-27 12:17:48,svc_backup,10.0.1.7,LOGOUT,SUCCESS,908,0
LOG101181,2026-01-27 13:08:59,user_33,10.0.1.6,API_CALL,FAILED,2954,0
LOG101182,2026-01-27 13:44:46,user_12,10.0.1.3,API_CALL,SUCCESS,2374,0
LOG101183,2026-01-27 13:45:20,user_10,10.0.1.23,FILE_WRITE,SUCCESS,2558,0
LOG101184,2026-01-27 13:46:25,user_37,10.0.1.24,CONFIG_CHANGE,SUCCESS,606,0
LOG101185,2026-01-27 14:16:54,user_34,10.0.1.24,DB_QUERY,SUCCESS,2634,0
LOG101186,2026-01-27 14:21:07,user_20,10.0.1.2,CONFIG_CHANGE,FAILED,2551,0
LOG101187,2026-01-27 14:21:26,user_10,10.0.1.26,PRIVILEGE_CHANGE,SUCCESS,1921,0
LOG101188,2026-01-27 14:44:26,user_35,10.0.1.17,DB_QUERY,FAILED,2252,0
LOG101189,2026-01-27 14:51:48,user_37,10.0.1.21,LOGOUT,SUCCESS,168,0
LOG101190,2026-01-27 14:55:50,user_6,10.0.1.11,DB_QUERY,SUCCESS,1904,0
LOG101191,2026-01-27 15:01:37,user_5,10.0.1.15,FILE_WRITE,FAILED,1435,0
LOG101192,2026-01-27 15:18:19,user_32,10.0.1.4,LOGIN,SUCCESS,1238,0
LOG101193,2026-01-27 15:28:03,user_1,10.0.1.5,LOGIN,SUCCESS,770,0
LOG101194,2026-01-27 15:30:26,user_12,10.0.1.18,DB_QUERY,SUCCESS,2977,0
LOG101195,2026-01-27 15:33:52,user_15,10.0.1.14,DB_QUERY,SUCCESS,1880,0
LOG101196,2026-01-27 15:58:03,user_28,10.0.1.25,LOGIN,FAILED,3222,0
LOG101197,2026-01-27 16:14:33,user_35,10.0.1.2,LOGIN,SUCCESS,1834,0
LOG101198,2026-01-27 16:29:01,user_9,10.0.1.20,PRIVILEGE_CHANGE,SUCCESS,879,0
LOG101199,2026-01-27 16:43:04,user_30,10.0.1.26,LOGIN,SUCCESS,1544,0
LOG101200,2026-01-27 16:56:17,user_28,10.0.1.10,DB_QUERY,SUCCESS,3354,0
LOG101201,2026-01-27 17:31:46,user_11,10.0.1.18,CONFIG_CHANGE,SUCCESS,1624,0
LOG101202,2026-01-27 17:50:10,user_12,10.0.1.16,DB_QUERY,SUCCESS,1545,0
LOG101203,2026-01-27 18:58:09,user_33,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,2321,0
LOG101204,2026-01-27 19:56:40,svc_deploy,10.0.1.21,PRIVILEGE_CHANGE,SUCCESS,3105,0
LOG101205,2026-01-27 23:24:37,user_21,10.0.1.25,FILE_ACCESS,SUCCESS,2035,1
LOG101206,2026-01-27 23:32:37,user_14,10.0.1.18,LOGIN,FAILED,1178,1
LOG101207,2026-01-28 00:46:03,user_2,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,1999,1
LOG101208,2026-01-28 00:56:56,user_34,203.0.113.3,API_CALL,SUCCESS,1851,1
LOG101209,2026-01-28 00:56:56,user_11,10.0.1.18,FILE_ACCESS,SUCCESS,1796,1
LOG101210,2026-01-28 02:08:59,user_22,10.0.1.9,FILE_ACCESS,SUCCESS,1573,1
LOG101211,2026-01-28 02:31:58,user_6,10.0.1.23,LOGOUT,FAILED,1983,0
LOG101212,2026-01-28 04:51:53,user_28,10.0.1.25,PRIVILEGE_CHANGE,SUCCESS,2113,0
LOG101213,2026-01-28 06:19:12,user_28,10.0.1.9,PRIVILEGE_CHANGE,SUCCESS,2289,0
LOG101214,2026-01-28 07:27:55,user_26,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,2129,0
LOG101215,2026-01-28 08:31:03,user_30,10.0.1.5,CONFIG_CHANGE,FAILED,2833,0
LOG101216,2026-01-28 10:07:54,user_9,10.0.1.13,DB_QUERY,SUCCESS,2747,0
LOG101217,2026-01-28 10:12:44,svc_deploy,10.0.1.25,API_CALL,SUCCESS,2616,0
LOG101218,2026-01-28 10:42:17,user_30,10.0.1.27,PRIVILEGE_CHANGE,SUCCESS,3558,0
LOG101219,2026-01-28 10:44:25,user_14,10.0.1.6,FILE_ACCESS,SUCCESS,246,0
LOG101220,2026-01-28 11:12:36,user_2,10.0.1.8,FILE_ACCESS,FAILED,2846,0
LOG101221,2026-01-28 11:25:17,user_29,10.0.1.23,API_CALL,SUCCESS,573,0
LOG101222,2026-01-28 11:30:20,user_32,10.0.1.11,DB_QUERY,SUCCESS,715,0
LOG101223,2026-01-28 12:01:52,user_26,10.0.1.29,DB_QUERY,SUCCESS,2241,0
LOG101224,2026-01-28 12:33:05,user_38,10.0.1.29,FILE_ACCESS,SUCCESS,85,0
LOG101225,2026-01-28 12:46:05,user_29,10.0.1.25,LOGIN,SUCCESS,634,0
LOG101226,2026-01-28 12:50:00,user_29,10.0.1.14,API_CALL,SUCCESS,2882,0
LOG101227,2026-01-28 12:57:44,user_22,10.0.1.3,CONFIG_CHANGE,FAILED,1732,0
LOG101228,2026-01-28 13:02:39,user_10,10.0.1.11,LOGIN,SUCCESS,2861,0
LOG101229,2026-01-28 13:23:39,user_33,10.0.1.5,LOGOUT,SUCCESS,2331,0
LOG101230,2026-01-28 13:28:20,user_11,10.0.1.10,DB_QUERY,SUCCESS,1821,0
LOG101231,2026-01-28 13:36:29,user_23,10.0.1.7,LOGOUT,FAILED,1596,0
LOG101232,2026-01-28 13:38:09,user_20,10.0.1.13,LOGIN,FAILED,2873,0
LOG101233,2026-01-28 13:50:15,user_24,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,148,0
LOG101234,2026-01-28 14:24:57,svc_backup,10.0.1.15,LOGIN,FAILED,4009,0
LOG101235,2026-01-28 14:25:39,user_21,10.0.1.29,LOGIN,SUCCESS,3304,0
LOG101236,2026-01-28 14:33:32,user_23,10.0.1.20,PRIVILEGE_CHANGE,SUCCESS,2780,0
LOG101237,2026-01-28 14:43:16,user_33,10.0.1.16,FILE_WRITE,FAILED,204,0
LOG101238,2026-01-28 15:08:17,user_21,10.0.1.13,LOGOUT,SUCCESS,1784,0
LOG101239,2026-01-28 15:11:41,svc_monitor,10.0.1.2,API_CALL,SUCCESS,1215,0
LOG101240,2026-01-28 15:24:35,user_21,10.0.1.3,FILE_WRITE,SUCCESS,1860,0
LOG101241,2026-01-28 15:54:33,user_8,10.0.1.27,DB_QUERY,SUCCESS,2406,0
LOG101242,2026-01-28 16:16:49,user_37,10.0.1.5,LOGOUT,SUCCESS,1738,0
LOG101243,2026-01-28 16:18:35,user_10,10.0.1.14,LOGOUT,FAILED,2455,0
LOG101244,2026-01-28 16:46:08,user_20,10.0.1.22,FILE_ACCESS,FAILED,2228,0
LOG101245,2026-01-28 16:50:45,user_7,10.0.1.23,DB_QUERY,SUCCESS,639,0
LOG101246,2026-01-28 16:53:30,user_34,10.0.1.12,LOGOUT,SUCCESS,2159,0
LOG101247,2026-01-28 17:58:19,user_35,10.0.1.27,PRIVILEGE_CHANGE,SUCCESS,2107,0
LOG101248,2026-01-28 23:18:36,user_23,10.0.1.21,PRIVILEGE_CHANGE,SUCCESS,967,1
LOG101249,2026-01-28 23:43:47,user_13,10.0.1.23,PRIVILEGE_CHANGE,SUCCESS,1982,1
LOG101250,2026-01-28 23:45:21,user_23,203.0.113.13,API_CALL,SUCCESS,2282,1
LOG101251,2026-01-29 00:31:06,user_28,10.0.1.19,PRIVILEGE_CHANGE,SUCCESS,1973,1
LOG101252,2026-01-29 00:41:21,user_5,203.0.113.14,FILE_ACCESS,SUCCESS,58532,1
LOG101253,2026-01-29 01:56:51,user_36,10.0.1.4,CONFIG_CHANGE,SUCCESS,1004,1
LOG101254,2026-01-29 03:38:48,svc_deploy,203.0.113.6,FILE_ACCESS,SUCCESS,57305,1
LOG101255,2026-01-29 03:50:25,user_20,203.0.113.11,API_CALL,SUCCESS,1947,1
LOG101256,2026-01-29 06:18:02,user_14,10.0.1.12,FILE_ACCESS,SUCCESS,2495,0
LOG101257,2026-01-29 07:11:53,user_4,10.0.1.27,DB_QUERY,SUCCESS,1376,0
LOG101258,2026-01-29 08:32:10,user_16,10.0.1.4,DB_QUERY,SUCCESS,1702,0
LOG101259,2026-01-29 08:48:04,user_6,10.0.1.10,DB_QUERY,SUCCESS,3180,0
LOG101260,2026-01-29 09:47:38,user_28,10.0.1.19,FILE_ACCESS,SUCCESS,1175,0
LOG101261,2026-01-29 10:06:21,user_33,10.0.1.16,PRIVILEGE_CHANGE,FAILED,1351,0
LOG101262,2026-01-29 10:20:21,user_21,10.0.1.5,API_CALL,SUCCESS,3545,0
LOG101263,2026-01-29 10:22:29,user_25,10.0.1.6,PRIVILEGE_CHANGE,SUCCESS,1177,0
LOG101264,2026-01-29 10:46:39,user_38,10.0.1.24,LOGOUT,SUCCESS,2802,0
LOG101265,2026-01-29 10:53:37,user_15,10.0.1.18,CONFIG_CHANGE,SUCCESS,0,0
LOG101266,2026-01-29 11:31:19,user_10,10.0.1.11,PRIVILEGE_CHANGE,SUCCESS,3269,0
LOG101267,2026-01-29 11:31:55,user_7,10.0.1.16,LOGIN,SUCCESS,1382,0
LOG101268,2026-01-29 11:33:48,user_30,10.0.1.28,LOGOUT,SUCCESS,1917,0
LOG101269,2026-01-29 11:49:07,svc_backup,10.0.1.11,FILE_WRITE,SUCCESS,2124,0
LOG101270,2026-01-29 12:04:46,user_25,10.0.1.13,DB_QUERY,SUCCESS,2519,0
LOG101271,2026-01-29 12:18:35,user_33,10.0.1.5,DB_QUERY,SUCCESS,2579,0
LOG101272,2026-01-29 12:47:44,user_27,10.0.1.25,PRIVILEGE_CHANGE,SUCCESS,1803,0
LOG101273,2026-01-29 12:52:54,user_37,10.0.1.5,PRIVILEGE_CHANGE,FAILED,2134,0
LOG101274,2026-01-29 12:52:58,user_5,10.0.1.4,API_CALL,SUCCESS,1223,0
LOG101275,2026-01-29 12:57:52,user_1,10.0.1.13,PRIVILEGE_CHANGE,SUCCESS,2781,0
LOG101276,2026-01-29 12:58:19,user_6,10.0.1.23,PRIVILEGE_CHANGE,SUCCESS,2506,0
LOG101277,2026-01-29 12:59:08,user_36,10.0.1.27,FILE_WRITE,SUCCESS,2365,0
LOG101278,2026-01-29 13:04:40,user_12,10.0.1.7,LOGOUT,SUCCESS,1609,0
LOG101279,2026-01-29 13:33:43,user_4,10.0.1.24,CONFIG_CHANGE,SUCCESS,1157,0
LOG101280,2026-01-29 13:39:01,user_17,10.0.1.21,FILE_WRITE,SUCCESS,1404,0
LOG101281,2026-01-29 13:48:13,user_27,10.0.1.28,DB_QUERY,SUCCESS,2128,0
LOG101282,2026-01-29 13:48:39,user_19,10.0.1.14,PRIVILEGE_CHANGE,SUCCESS,3055,0
LOG101283,2026-01-29 13:50:18,user_21,10.0.1.6,FILE_WRITE,SUCCESS,2282,0
LOG101284,2026-01-29 14:19:55,svc_monitor,10.0.1.3,PRIVILEGE_CHANGE,SUCCESS,1891,0
LOG101285,2026-01-29 14:31:32,user_26,10.0.1.22,CONFIG_CHANGE,SUCCESS,980,0
LOG101286,2026-01-29 14:33:04,user_33,10.0.1.9,API_CALL,SUCCESS,3592,0
LOG101287,2026-01-29 14:39:53,user_2,10.0.1.7,PRIVILEGE_CHANGE,SUCCESS,2277,0
LOG101288,2026-01-29 14:40:29,user_22,10.0.1.27,FILE_ACCESS,SUCCESS,2348,0
LOG101289,2026-01-29 14:54:07,user_13,10.0.1.25,API_CALL,SUCCESS,2015,0
LOG101290,2026-01-29 15:24:19,user_2,10.0.1.4,LOGIN,SUCCESS,0,0
LOG101291,2026-01-29 15:53:35,user_9,10.0.1.21,DB_QUERY,SUCCESS,3029,0
LOG101292,2026-01-29 16:16:14,user_9,10.0.1.10,DB_QUERY,SUCCESS,1688,0
LOG101293,2026-01-29 16:26:24,user_13,10.0.1.26,PRIVILEGE_CHANGE,SUCCESS,1330,0
LOG101294,2026-01-29 16:56:11,user_9,10.0.1.24,CONFIG_CHANGE,SUCCESS,987,0
LOG101295,2026-01-29 17:00:43,svc_deploy,10.0.1.5,PRIVILEGE_CHANGE,FAILED,1939,0
LOG101296,2026-01-29 17:17:55,user_23,10.0.1.27,FILE_WRITE,FAILED,2936,0
LOG101297,2026-01-29 17:44:45,user_10,10.0.1.3,LOGIN,SUCCESS,3296,0
LOG101298,2026-01-29 18:05:31,svc_backup,10.0.1.4,CONFIG_CHANGE,SUCCESS,3344,0
LOG101299,2026-01-29 18:09:25,user_19,10.0.1.5,FILE_ACCESS,FAILED,1296,0
LOG101300,2026-01-29 18:18:55,user_31,10.0.1.5,PRIVILEGE_CHANGE,SUCCESS,2115,0
LOG101301,2026-01-29 18:32:21,user_5,10.0.1.2,API_CALL,FAILED,1997,0
LOG101302,2026-01-29 18:50:03,user_7,10.0.1.5,FILE_WRITE,SUCCESS,1782,0
LOG101303,2026-01-29 18:55:54,user_10,10.0.1.5,PRIVILEGE_CHANGE,FAILED,937,0
LOG101304,2026-01-29 19:10:30,user_33,10.0.1.27,FILE_ACCESS,SUCCESS,2478,0
LOG101305,2026-01-30 01:20:09,user_37,10.0.1.23,FILE_ACCESS,SUCCESS,1147,1
LOG101306,2026-01-30 03:07:07,user_40,203.0.113.5,CONFIG_CHANGE,SUCCESS,1214,1
LOG101307,2026-01-30 08:15:20,user_2,10.0.1.25,PRIVILEGE_CHANGE,FAILED,1311,0
LOG101308,2026-01-30 08:17:10,user_2,10.0.1.3,API_CALL,SUCCESS,2070,0
LOG101309,2026-01-30 09:48:58,user_9,10.0.1.18,CONFIG_CHANGE,SUCCESS,3438,0
LOG101310,2026-01-30 09:49:21,user_8,10.0.1.13,FILE_ACCESS,SUCCESS,2770,0
LOG101311,2026-01-30 10:20:32,user_12,10.0.1.19,PRIVILEGE_CHANGE,SUCCESS,1579,0
LOG101312,2026-01-30 10:24:31,user_26,10.0.1.7,CONFIG_CHANGE,SUCCESS,3174,0
LOG101313,2026-01-30 10:30:23,user_9,10.0.1.4,FILE_ACCESS,FAILED,1308,0
LOG101314,2026-01-30 10:51:30,user_38,10.0.1.25,FILE_WRITE,SUCCESS,2243,0
LOG101315,2026-01-30 10:57:40,user_39,10.0.1.18,CONFIG_CHANGE,SUCCESS,1374,0
LOG101316,2026-01-30 10:59:18,user_19,10.0.1.3,PRIVILEGE_CHANGE,SUCCESS,2662,0
LOG101317,2026-01-30 11:06:20,user_18,10.0.1.13,API_CALL,FAILED,1447,0
LOG101318,2026-01-30 11:18:58,user_14,10.0.1.16,FILE_WRITE,SUCCESS,2366,0
LOG101319,2026-01-30 11:30:59,user_34,10.0.1.23,CONFIG_CHANGE,SUCCESS,2841,0
LOG101320,2026-01-30 11:52:54,user_12,10.0.1.24,DB_QUERY,SUCCESS,1308,0
LOG101321,2026-01-30 11:52:55,user_11,10.0.1.28,FILE_WRITE,SUCCESS,3204,0
LOG101322,2026-01-30 12:18:27,user_26,10.0.1.2,PRIVILEGE_CHANGE,SUCCESS,1611,0
LOG101323,2026-01-30 12:23:39,user_32,10.0.1.18,DB_QUERY,SUCCESS,2246,0
LOG101324,2026-01-30 12:33:27,user_15,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,1736,0
LOG101325,2026-01-30 12:42:02,user_33,10.0.1.12,DB_QUERY,SUCCESS,1031,0
LOG101326,2026-01-30 12:42:56,user_10,10.0.1.11,FILE_WRITE,FAILED,1993,0
LOG101327,2026-01-30 13:04:52,user_29,10.0.1.13,LOGOUT,SUCCESS,3305,0
LOG101328,2026-01-30 13:05:55,user_4,10.0.1.23,API_CALL,SUCCESS,1801,0
LOG101329,2026-01-30 13:31:48,user_14,10.0.1.7,LOGIN,SUCCESS,1587,0
LOG101330,2026-01-30 13:32:29,user_12,10.0.1.19,CONFIG_CHANGE,SUCCESS,2478,0
LOG101331,2026-01-30 13:44:35,user_30,10.0.1.11,CONFIG_CHANGE,SUCCESS,3045,0
LOG101332,2026-01-30 13:51:24,user_14,10.0.1.18,FILE_ACCESS,SUCCESS,1535,0
LOG101333,2026-01-30 13:53:34,user_16,10.0.1.29,FILE_WRITE,SUCCESS,1026,0
LOG101334,2026-01-30 14:11:15,user_26,10.0.1.23,PRIVILEGE_CHANGE,SUCCESS,2619,0
LOG101335,2026-01-30 14:33:49,user_7,10.0.1.7,LOGOUT,SUCCESS,523,0
LOG101336,2026-01-30 14:38:48,user_6,10.0.1.2,PRIVILEGE_CHANGE,SUCCESS,2792,0
